"ArtistId","name","title_album","track_name","TrackId","InvoiceId","InvoiceLineId","total_price","InvoiceDate"
80,Djavan,Djavan Ao Vivo - Vol. 1,Azul,871,345,1868,0.99,"2011-03-01 00:00:00"
80,Djavan,Djavan Ao Vivo - Vol. 1,Seduzir,872,,,,
80,Djavan,Djavan Ao Vivo - Vol. 1,A Carta,873,,,,
80,Djavan,Djavan Ao Vivo - Vol. 1,Sina,874,,,,
80,Djavan,Djavan Ao Vivo - Vol. 1,Acelerou,875,346,1869,0.99,"2011-03-02 00:00:00"
80,Djavan,Djavan Ao Vivo - Vol. 1,Um Amor Puro,876,26,145,0.99,"2007-04-14 00:00:00"
41,Elis Regina,Elis Regina-Minha História,O Bêbado e a Equilibrista,877,,,,
41,Elis Regina,Elis Regina-Minha História,O Mestre-Sala dos Mares,878,,,,
41,Elis Regina,Elis Regina-Minha História,Atrás da Porta,879,346,1870,0.99,"2011-03-02 00:00:00"
41,Elis Regina,Elis Regina-Minha História,"Dois Pra Lá, Dois Pra Cá",880,131,718,0.99,"2008-07-22 00:00:00"
41,Elis Regina,Elis Regina-Minha História,"Dois Pra Lá, Dois Pra Cá",880,237,1290,0.99,"2009-11-07 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Casa no Campo,881,238,1291,0.99,"2009-11-20 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Romaria,882,238,1292,0.99,"2009-11-20 00:00:00"
41,Elis Regina,Elis Regina-Minha História,"Alô, Alô, Marciano",883,346,1871,0.99,"2011-03-02 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Me Deixas Louca,884,239,1293,0.99,"2009-11-20 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Fascinação,885,26,146,0.99,"2007-04-14 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Saudosa Maloca,886,239,1294,0.99,"2009-11-20 00:00:00"
41,Elis Regina,Elis Regina-Minha História,As Aparências Enganam,887,346,1872,0.99,"2011-03-02 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Madalena,888,240,1295,0.99,"2009-11-21 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Maria Rosa,889,131,719,0.99,"2008-07-22 00:00:00"
41,Elis Regina,Elis Regina-Minha História,Aprendendo A Jogar,890,240,1296,0.99,"2009-11-21 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Layla,891,346,1873,0.99,"2011-03-02 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Badge,892,240,1297,0.99,"2009-11-21 00:00:00"
81,Eric Clapton,The Cream Of Clapton,I Feel Free,893,,,,
81,Eric Clapton,The Cream Of Clapton,Sunshine Of Your Love,894,26,147,0.99,"2007-04-14 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Sunshine Of Your Love,894,240,1298,0.99,"2009-11-21 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Crossroads,895,346,1874,0.99,"2011-03-02 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Strange Brew,896,,,,
81,Eric Clapton,The Cream Of Clapton,White Room,897,,,,
81,Eric Clapton,The Cream Of Clapton,Bell Bottom Blues,898,241,1299,0.99,"2009-11-22 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Cocaine,899,,,,
81,Eric Clapton,The Cream Of Clapton,I Shot The Sheriff,900,,,,
81,Eric Clapton,The Cream Of Clapton,After Midnight,901,347,1875,0.99,"2011-03-05 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Swing Low Sweet Chariot,902,241,1300,0.99,"2009-11-22 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Lay Down Sally,903,26,148,0.99,"2007-04-14 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Lay Down Sally,903,132,720,0.99,"2008-07-30 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Knockin On Heavens Door,904,133,721,0.99,"2008-08-12 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Wonderful Tonight,905,133,722,0.99,"2008-08-12 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Let It Grow,906,241,1301,0.99,"2009-11-22 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Promises,907,134,723,0.99,"2008-08-12 00:00:00"
81,Eric Clapton,The Cream Of Clapton,Promises,907,347,1876,0.99,"2011-03-05 00:00:00"
81,Eric Clapton,The Cream Of Clapton,I Can't Stand It,908,,,,
81,Eric Clapton,Unplugged,Signe,909,134,724,0.99,"2008-08-12 00:00:00"
81,Eric Clapton,Unplugged,Before You Accuse Me,910,241,1302,0.99,"2009-11-22 00:00:00"
81,Eric Clapton,Unplugged,Hey Hey,911,135,725,0.99,"2008-08-13 00:00:00"
81,Eric Clapton,Unplugged,Tears In Heaven,912,26,149,0.99,"2007-04-14 00:00:00"
81,Eric Clapton,Unplugged,Lonely Stranger,913,135,726,0.99,"2008-08-13 00:00:00"
81,Eric Clapton,Unplugged,Lonely Stranger,913,347,1877,0.99,"2011-03-05 00:00:00"
81,Eric Clapton,Unplugged,Nobody Knows You When You're Down & Out,914,241,1303,0.99,"2009-11-22 00:00:00"
81,Eric Clapton,Unplugged,Layla,915,135,727,0.99,"2008-08-13 00:00:00"
81,Eric Clapton,Unplugged,Running On Faith,916,,,,
81,Eric Clapton,Unplugged,Walkin' Blues,917,135,728,0.99,"2008-08-13 00:00:00"
81,Eric Clapton,Unplugged,Alberta,918,241,1304,0.99,"2009-11-22 00:00:00"
81,Eric Clapton,Unplugged,San Francisco Bay Blues,919,347,1878,0.99,"2011-03-05 00:00:00"
81,Eric Clapton,Unplugged,Malted Milk,920,,,,
81,Eric Clapton,Unplugged,Old Love,921,136,729,0.99,"2008-08-14 00:00:00"
81,Eric Clapton,Unplugged,Rollin' And Tumblin',922,,,,
81,Eric Clapton,Unplugged,A Novidade,1105,,,,
81,Eric Clapton,Unplugged,Tenho Sede,1106,,,,
81,Eric Clapton,Unplugged,Refazenda,1107,353,1907,0.99,"2011-04-02 00:00:00"
81,Eric Clapton,Unplugged,Realce,1108,33,183,0.99,"2007-05-15 00:00:00"
81,Eric Clapton,Unplugged,Esotérico,1109,,,,
81,Eric Clapton,Unplugged,Drão,1110,,,,
81,Eric Clapton,Unplugged,A Paz,1111,353,1908,0.99,"2011-04-02 00:00:00"
81,Eric Clapton,Unplugged,Beira Mar,1112,138,756,0.99,"2008-08-22 00:00:00"
81,Eric Clapton,Unplugged,Beira Mar,1112,244,1328,0.99,"2009-12-08 00:00:00"
81,Eric Clapton,Unplugged,Sampa,1113,245,1329,0.99,"2009-12-21 00:00:00"
81,Eric Clapton,Unplugged,Parabolicamará,1114,245,1330,0.99,"2009-12-21 00:00:00"
81,Eric Clapton,Unplugged,Tempo Rei,1115,353,1909,0.99,"2011-04-02 00:00:00"
81,Eric Clapton,Unplugged,Expresso 2222,1116,246,1331,0.99,"2009-12-21 00:00:00"
81,Eric Clapton,Unplugged,Aquele Abraço,1117,33,184,0.99,"2007-05-15 00:00:00"
81,Eric Clapton,Unplugged,Palco,1118,246,1332,0.99,"2009-12-21 00:00:00"
81,Eric Clapton,Unplugged,Toda Menina Baiana,1119,353,1910,0.99,"2011-04-02 00:00:00"
81,Eric Clapton,Unplugged,Sítio Do Pica-Pau Amarelo,1120,247,1333,0.99,"2009-12-22 00:00:00"
82,Faith No More,Album Of The Year,Collision,923,,,,
82,Faith No More,Album Of The Year,Stripsearch,924,242,1305,0.99,"2009-11-25 00:00:00"
82,Faith No More,Album Of The Year,Last Cup Of Sorrow,925,136,730,0.99,"2008-08-14 00:00:00"
82,Faith No More,Album Of The Year,Last Cup Of Sorrow,925,347,1879,0.99,"2011-03-05 00:00:00"
82,Faith No More,Album Of The Year,Naked In Front Of The Computer,926,27,150,0.99,"2007-04-22 00:00:00"
82,Faith No More,Album Of The Year,Helpless,927,28,151,0.99,"2007-05-05 00:00:00"
82,Faith No More,Album Of The Year,Mouth To Mouth,928,28,152,0.99,"2007-05-05 00:00:00"
82,Faith No More,Album Of The Year,Ashes To Ashes,929,136,731,0.99,"2008-08-14 00:00:00"
82,Faith No More,Album Of The Year,She Loves Me Not,930,29,153,0.99,"2007-05-05 00:00:00"
82,Faith No More,Album Of The Year,She Loves Me Not,930,242,1306,0.99,"2009-11-25 00:00:00"
82,Faith No More,Album Of The Year,Got That Feeling,931,347,1880,0.99,"2011-03-05 00:00:00"
82,Faith No More,Album Of The Year,Paths Of Glory,932,29,154,0.99,"2007-05-05 00:00:00"
82,Faith No More,Album Of The Year,Home Sick Home,933,136,732,0.99,"2008-08-14 00:00:00"
82,Faith No More,Album Of The Year,Pristina,934,30,155,0.99,"2007-05-06 00:00:00"
82,Faith No More,Angel Dust,Land Of Sunshine,935,,,,
82,Faith No More,Angel Dust,Caffeine,936,30,156,0.99,"2007-05-06 00:00:00"
82,Faith No More,Angel Dust,Caffeine,936,242,1307,0.99,"2009-11-25 00:00:00"
82,Faith No More,Angel Dust,Midlife Crisis,937,136,733,0.99,"2008-08-14 00:00:00"
82,Faith No More,Angel Dust,Midlife Crisis,937,347,1881,0.99,"2011-03-05 00:00:00"
82,Faith No More,Angel Dust,RV,938,30,157,0.99,"2007-05-06 00:00:00"
82,Faith No More,Angel Dust,Smaller And Smaller,939,,,,
82,Faith No More,Angel Dust,Everything's Ruined,940,30,158,0.99,"2007-05-06 00:00:00"
82,Faith No More,Angel Dust,Malpractice,941,136,734,0.99,"2008-08-14 00:00:00"
82,Faith No More,Angel Dust,Kindergarten,942,242,1308,0.99,"2009-11-25 00:00:00"
82,Faith No More,Angel Dust,Be Aggressive,943,347,1882,0.99,"2011-03-05 00:00:00"
82,Faith No More,Angel Dust,A Small Victory,944,31,159,0.99,"2007-05-07 00:00:00"
82,Faith No More,Angel Dust,Crack Hitler,945,,,,
82,Faith No More,Angel Dust,Jizzlobber,946,,,,
82,Faith No More,Angel Dust,Midnight Cowboy,947,137,735,0.99,"2008-08-17 00:00:00"
82,Faith No More,Angel Dust,Easy,948,31,160,0.99,"2007-05-07 00:00:00"
82,Faith No More,Angel Dust,Easy,948,242,1309,0.99,"2009-11-25 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,Get Out,949,347,1883,0.99,"2011-03-05 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,Ricochet,950,,,,
82,Faith No More,King For A Day Fool For A Lifetime,Evidence,951,,,,
82,Faith No More,King For A Day Fool For A Lifetime,The Gentle Art Of Making Enemies,952,31,161,0.99,"2007-05-07 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,Star A.D.,953,137,736,0.99,"2008-08-17 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,Cuckoo For Caca,954,242,1310,0.99,"2009-11-25 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,Caralho Voador,955,,,,
82,Faith No More,King For A Day Fool For A Lifetime,Ugly In The Morning,956,31,162,0.99,"2007-05-07 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,Digging The Grave,957,,,,
82,Faith No More,King For A Day Fool For A Lifetime,Take This Bottle,958,348,1884,0.99,"2011-03-10 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,King For A Day,959,137,737,0.99,"2008-08-17 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,What A Day,960,31,163,0.99,"2007-05-07 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,What A Day,960,242,1311,0.99,"2009-11-25 00:00:00"
82,Faith No More,King For A Day Fool For A Lifetime,The Last To Know,961,,,,
82,Faith No More,King For A Day Fool For A Lifetime,Just A Man,962,,,,
82,Faith No More,King For A Day Fool For A Lifetime,Absolute Zero,963,,,,
82,Faith No More,The Real Thing,From Out Of Nowhere,964,31,164,0.99,"2007-05-07 00:00:00"
82,Faith No More,The Real Thing,Epic,965,137,738,0.99,"2008-08-17 00:00:00"
82,Faith No More,The Real Thing,Falling To Pieces,966,242,1312,0.99,"2009-11-25 00:00:00"
82,Faith No More,The Real Thing,Surprise! You're Dead!,967,348,1885,0.99,"2011-03-10 00:00:00"
82,Faith No More,The Real Thing,Zombie Eaters,968,,,,
82,Faith No More,The Real Thing,The Real Thing,969,,,,
82,Faith No More,The Real Thing,Underwater Love,970,32,165,0.99,"2007-05-10 00:00:00"
82,Faith No More,The Real Thing,The Morning After,971,137,739,0.99,"2008-08-17 00:00:00"
82,Faith No More,The Real Thing,Woodpecker From Mars,972,242,1313,0.99,"2009-11-25 00:00:00"
82,Faith No More,The Real Thing,War Pigs,973,,,,
82,Faith No More,The Real Thing,Edge Of The World,974,,,,
83,Falamansa,Deixa Entrar,Deixa Entrar,975,,,,
83,Falamansa,Deixa Entrar,Falamansa Song,976,32,166,0.99,"2007-05-10 00:00:00"
83,Falamansa,Deixa Entrar,Falamansa Song,976,348,1886,0.99,"2011-03-10 00:00:00"
83,Falamansa,Deixa Entrar,Xote Dos Milagres,977,137,740,0.99,"2008-08-17 00:00:00"
83,Falamansa,Deixa Entrar,Rindo À Toa,978,,,,
83,Falamansa,Deixa Entrar,Confidência,979,,,,
83,Falamansa,Deixa Entrar,Forró De Tóquio,980,,,,
83,Falamansa,Deixa Entrar,Zeca Violeiro,981,243,1314,0.99,"2009-11-30 00:00:00"
83,Falamansa,Deixa Entrar,Avisa,982,32,167,0.99,"2007-05-10 00:00:00"
83,Falamansa,Deixa Entrar,Principiando/Decolagem,983,137,741,0.99,"2008-08-17 00:00:00"
83,Falamansa,Deixa Entrar,Asas,984,,,,
83,Falamansa,Deixa Entrar,Medo De Escuro,985,348,1887,0.99,"2011-03-10 00:00:00"
83,Falamansa,Deixa Entrar,Oração,986,,,,
83,Falamansa,Deixa Entrar,Minha Gata,987,,,,
83,Falamansa,Deixa Entrar,Desaforo,988,32,168,0.99,"2007-05-10 00:00:00"
84,Foo Fighters,In Your Honor [Disc 1],In Your Honor,989,137,742,0.99,"2008-08-17 00:00:00"
84,Foo Fighters,In Your Honor [Disc 1],No Way Back,990,243,1315,0.99,"2009-11-30 00:00:00"
84,Foo Fighters,In Your Honor [Disc 1],Best Of You,991,,,,
84,Foo Fighters,In Your Honor [Disc 1],DOA,992,,,,
84,Foo Fighters,In Your Honor [Disc 1],Hell,993,,,,
84,Foo Fighters,In Your Honor [Disc 1],The Last Song,994,32,169,0.99,"2007-05-10 00:00:00"
84,Foo Fighters,In Your Honor [Disc 1],The Last Song,994,348,1888,0.99,"2011-03-10 00:00:00"
84,Foo Fighters,In Your Honor [Disc 1],Free Me,995,137,743,0.99,"2008-08-17 00:00:00"
84,Foo Fighters,In Your Honor [Disc 1],Resolve,996,,,,
84,Foo Fighters,In Your Honor [Disc 1],The Deepest Blues Are Black,997,,,,
84,Foo Fighters,In Your Honor [Disc 1],End Over End,998,,,,
84,Foo Fighters,In Your Honor [Disc 2],Still,999,243,1316,0.99,"2009-11-30 00:00:00"
84,Foo Fighters,In Your Honor [Disc 2],What If I Do?,1000,32,170,0.99,"2007-05-10 00:00:00"
84,Foo Fighters,In Your Honor [Disc 2],Miracle,1001,,,,
84,Foo Fighters,In Your Honor [Disc 2],Another Round,1002,,,,
84,Foo Fighters,In Your Honor [Disc 2],Friend Of A Friend,1003,348,1889,0.99,"2011-03-10 00:00:00"
84,Foo Fighters,In Your Honor [Disc 2],Over And Out,1004,138,744,0.99,"2008-08-22 00:00:00"
84,Foo Fighters,In Your Honor [Disc 2],On The Mend,1005,,,,
84,Foo Fighters,In Your Honor [Disc 2],Virginia Moon,1006,32,171,0.99,"2007-05-10 00:00:00"
84,Foo Fighters,In Your Honor [Disc 2],Cold Day In The Sun,1007,,,,
84,Foo Fighters,In Your Honor [Disc 2],Razor,1008,243,1317,0.99,"2009-11-30 00:00:00"
84,Foo Fighters,One By One,All My Life,1009,,,,
84,Foo Fighters,One By One,Low,1010,,,,
84,Foo Fighters,One By One,Have It All,1011,,,,
84,Foo Fighters,One By One,Times Like These,1012,32,172,0.99,"2007-05-10 00:00:00"
84,Foo Fighters,One By One,Times Like These,1012,348,1890,0.99,"2011-03-10 00:00:00"
84,Foo Fighters,One By One,Disenchanted Lullaby,1013,138,745,0.99,"2008-08-22 00:00:00"
84,Foo Fighters,One By One,Tired Of You,1014,,,,
84,Foo Fighters,One By One,Halo,1015,,,,
84,Foo Fighters,One By One,Lonely As You,1016,,,,
84,Foo Fighters,One By One,Overdrive,1017,243,1318,0.99,"2009-11-30 00:00:00"
84,Foo Fighters,One By One,Burn Away,1018,32,173,0.99,"2007-05-10 00:00:00"
84,Foo Fighters,One By One,Come Back,1019,,,,
84,Foo Fighters,The Colour And The Shape,Doll,1020,,,,
84,Foo Fighters,The Colour And The Shape,Monkey Wrench,1021,348,1891,0.99,"2011-03-10 00:00:00"
84,Foo Fighters,The Colour And The Shape,"Hey, Johnny Park!",1022,138,746,0.99,"2008-08-22 00:00:00"
84,Foo Fighters,The Colour And The Shape,My Poor Brain,1023,,,,
84,Foo Fighters,The Colour And The Shape,Wind Up,1024,,,,
84,Foo Fighters,The Colour And The Shape,Up In Arms,1025,,,,
84,Foo Fighters,The Colour And The Shape,My Hero,1026,243,1319,0.99,"2009-11-30 00:00:00"
84,Foo Fighters,The Colour And The Shape,See You,1027,33,174,0.99,"2007-05-15 00:00:00"
84,Foo Fighters,The Colour And The Shape,Enough Space,1028,,,,
84,Foo Fighters,The Colour And The Shape,February Stars,1029,,,,
84,Foo Fighters,The Colour And The Shape,Everlong,1030,348,1892,0.99,"2011-03-10 00:00:00"
84,Foo Fighters,The Colour And The Shape,Walking After You,1031,138,747,0.99,"2008-08-22 00:00:00"
84,Foo Fighters,The Colour And The Shape,New Way Home,1032,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],My Way,1033,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Strangers In The Night,1034,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],"New York, New York",1035,243,1320,0.99,"2009-11-30 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],I Get A Kick Out Of You,1036,33,175,0.99,"2007-05-15 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Something Stupid,1037,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Moon River,1038,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],What Now My Love,1039,348,1893,0.99,"2011-03-10 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Summer Love,1040,138,748,0.99,"2008-08-22 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],For Once In My Life,1041,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Love And Marriage,1042,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],They Can't Take That Away From Me,1043,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],My Kind Of Town,1044,243,1321,0.99,"2009-11-30 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Fly Me To The Moon,1045,33,176,0.99,"2007-05-15 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],I've Got You Under My Skin,1046,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],The Best Is Yet To Come,1047,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],It Was A Very Good Year,1048,348,1894,0.99,"2011-03-10 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Come Fly With Me,1049,138,749,0.99,"2008-08-22 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],That's Life,1050,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],The Girl From Ipanema,1051,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],The Lady Is A Tramp,1052,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],"Bad, Bad Leroy Brown",1053,243,1322,0.99,"2009-11-30 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Mack The Knife,1054,33,177,0.99,"2007-05-15 00:00:00"
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Loves Been Good To Me,1055,,,,
85,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],L.A. Is My Lady,1056,,,,
86,Funk Como Le Gusta,Roda De Funk,Entrando Na Sua (Intro),1057,348,1895,0.99,"2011-03-10 00:00:00"
86,Funk Como Le Gusta,Roda De Funk,Nervosa,1058,138,750,0.99,"2008-08-22 00:00:00"
86,Funk Como Le Gusta,Roda De Funk,Funk De Bamba (Com Fernanda Abreu),1059,,,,
86,Funk Como Le Gusta,Roda De Funk,Call Me At Cleo´s,1060,,,,
86,Funk Como Le Gusta,Roda De Funk,Olhos Coloridos (Com Sandra De Sá),1061,,,,
86,Funk Como Le Gusta,Roda De Funk,Zambação,1062,243,1323,0.99,"2009-11-30 00:00:00"
86,Funk Como Le Gusta,Roda De Funk,Funk Hum,1063,33,178,0.99,"2007-05-15 00:00:00"
86,Funk Como Le Gusta,Roda De Funk,Forty Days (Com DJ Hum),1064,,,,
86,Funk Como Le Gusta,Roda De Funk,Balada Da Paula,1065,,,,
86,Funk Como Le Gusta,Roda De Funk,Dujji,1066,348,1896,0.99,"2011-03-10 00:00:00"
86,Funk Como Le Gusta,Roda De Funk,Meu Guarda-Chuva,1067,138,751,0.99,"2008-08-22 00:00:00"
86,Funk Como Le Gusta,Roda De Funk,Motéis,1068,,,,
86,Funk Como Le Gusta,Roda De Funk,Whistle Stop,1069,,,,
86,Funk Como Le Gusta,Roda De Funk,"16 Toneladas",1070,,,,
86,Funk Como Le Gusta,Roda De Funk,Divirta-Se (Saindo Da Sua),1071,243,1324,0.99,"2009-11-30 00:00:00"
86,Funk Como Le Gusta,Roda De Funk,Forty Days Instrumental,1072,33,179,0.99,"2007-05-15 00:00:00"
27,Gilberto Gil,As Canções de Eu Tu Eles,Óia Eu Aqui De Novo,1073,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,Baião Da Penha,1074,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,Esperando Na Janela,1075,348,1897,0.99,"2011-03-10 00:00:00"
27,Gilberto Gil,As Canções de Eu Tu Eles,Juazeiro,1076,138,752,0.99,"2008-08-22 00:00:00"
27,Gilberto Gil,As Canções de Eu Tu Eles,Último Pau-De-Arara,1077,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,Asa Branca,1078,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,Qui Nem Jiló,1079,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,Assum Preto,1080,243,1325,0.99,"2009-11-30 00:00:00"
27,Gilberto Gil,As Canções de Eu Tu Eles,Pau-De-Arara,1081,33,180,0.99,"2007-05-15 00:00:00"
27,Gilberto Gil,As Canções de Eu Tu Eles,A Volta Da Asa Branca,1082,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,O Amor Daqui De Casa,1083,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,As Pegadas Do Amor,1084,,,,
27,Gilberto Gil,As Canções de Eu Tu Eles,Lamento Sertanejo,1085,138,753,0.99,"2008-08-22 00:00:00"
27,Gilberto Gil,As Canções de Eu Tu Eles,Casinha Feliz,1086,,,,
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Introdução (Live),1087,,,,
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Palco (Live),1088,,,,
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Is This Love (Live),1089,243,1326,0.99,"2009-11-30 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Is This Love (Live),1089,349,1898,0.99,"2011-03-18 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Stir It Up (Live),1090,33,181,0.99,"2007-05-15 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Stir It Up (Live),1090,350,1899,0.99,"2011-03-31 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Refavela (Live),1091,350,1900,0.99,"2011-03-31 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Vendedor De Caranguejo (Live),1092,,,,
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Quanta (Live),1093,351,1901,0.99,"2011-03-31 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Estrela (Live),1094,138,754,0.99,"2008-08-22 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Pela Internet (Live),1095,351,1902,0.99,"2011-03-31 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Cérebro Eletrônico (Live),1096,,,,
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Opachorô (Live),1097,352,1903,0.99,"2011-04-01 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Copacabana (Live),1098,243,1327,0.99,"2009-11-30 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),A Novidade (Live),1099,33,182,0.99,"2007-05-15 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),A Novidade (Live),1099,352,1904,0.99,"2011-04-01 00:00:00"
27,Gilberto Gil,Quanta Gente Veio Ver (Live),Ghandi (Live),1100,,,,
27,Gilberto Gil,Quanta Gente Veio Ver (Live),De Ouro E Marfim (Live),1101,352,1905,0.99,"2011-04-01 00:00:00"
27,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Doce De Carnaval (Candy All),1102,,,,
27,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Lamento De Carnaval,1103,138,755,0.99,"2008-08-22 00:00:00"
27,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Lamento De Carnaval,1103,352,1906,0.99,"2011-04-01 00:00:00"
27,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Pretinha,1104,,,,
87,Godsmack,Faceless,Straight Out Of Line,1121,138,757,0.99,"2008-08-22 00:00:00"
87,Godsmack,Faceless,Faceless,1122,247,1334,0.99,"2009-12-22 00:00:00"
87,Godsmack,Faceless,Changes,1123,353,1911,0.99,"2011-04-02 00:00:00"
87,Godsmack,Faceless,Make Me Believe,1124,247,1335,0.99,"2009-12-22 00:00:00"
87,Godsmack,Faceless,I Stand Alone,1125,,,,
87,Godsmack,Faceless,Re-Align,1126,33,185,0.99,"2007-05-15 00:00:00"
87,Godsmack,Faceless,Re-Align,1126,247,1336,0.99,"2009-12-22 00:00:00"
87,Godsmack,Faceless,I Fucking Hate You,1127,353,1912,0.99,"2011-04-02 00:00:00"
87,Godsmack,Faceless,Releasing The Demons,1128,,,,
87,Godsmack,Faceless,Dead And Broken,1129,,,,
87,Godsmack,Faceless,I Am,1130,248,1337,0.99,"2009-12-23 00:00:00"
87,Godsmack,Faceless,The Awakening,1131,,,,
87,Godsmack,Faceless,Serenity,1132,,,,
54,Green Day,American Idiot,American Idiot,1133,354,1913,0.99,"2011-04-05 00:00:00"
54,Green Day,American Idiot,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,1134,248,1338,0.99,"2009-12-23 00:00:00"
54,Green Day,American Idiot,Holiday,1135,33,186,0.99,"2007-05-15 00:00:00"
54,Green Day,American Idiot,Holiday,1135,139,758,0.99,"2008-08-30 00:00:00"
54,Green Day,American Idiot,Boulevard Of Broken Dreams,1136,140,759,0.99,"2008-09-12 00:00:00"
54,Green Day,American Idiot,Are We The Waiting,1137,140,760,0.99,"2008-09-12 00:00:00"
54,Green Day,American Idiot,St. Jimmy,1138,248,1339,0.99,"2009-12-23 00:00:00"
